Screenshot,Center,Holes (0-5),Link 0,Link 1,Link 2,Link 3,Link 4,Link 5,Status,Who?,Notes,,,,,,,,This is a Dupe,Probably an Error
https://i.gyazo.com/thumb/1200/b4928c47999bc2975f12dfe3b8983f5b-jpg.jpg,Hexagon,5,DBSDHCT,BPHDTDC,DHBDCPH,PHPHBDS,HBSSTHP,BSSTTDT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667487076723195914/667825947541504010/7c0eeb1617e421c7e2b634955d86097a.png,Blank,"1,2,4",DBSDPBS,TPPSDHB,SDSCBDT,HSPSDSB,BDTPCHH,HSTSTCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/557136242853019670/667251693968293938/aciditylip_titan_4.jpg,Blank,"0,4,5",DBSDTBD,DTDPPTT,DBHBDSH,DHCCPDB,PBPHBDH,CCHTPBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://twitter.com/GnrlRobinator/status/1217854406789562368?s=20,Blank,"1,3,5",DBSHSPB,HTSHPBS,CSSPDTS,PSBTSSS,CPTSDCP,TSSPBDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fd923185365e9e53cef24db992ebdcd9,Blank,3,DBSPBBD,CBCCDPC,HPCPDHB,CDSHDSD,TBSCDTS,STDTHCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666873697763590144/667232292917215232/unknown.png?width=783&height=441,Snake,1,DBSPHSD,SHSDTSD,HTHTHBP,HSHPHHT,CTPTTHS,BHHCTCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
LORE #15,Hexagon,4,DBSPTSD,SSPTTTH,SSPCHCD,HTDBBDD,DSDDHBT,DDDHCDS,Z Lore,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668138807903911967/Destiny_2_Screenshot_2020.01.18_-_18.04.23.84.png,Blank,"1,4",DBSSBPD,CSCCSDC,HBCHPPP,CCCCCSB,CCSSSCC,HCTPHDB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668138807903911967/Destiny_2_Screenshot_2020.01.18_-_18.04.23.84.png,Blank,"1,4",DBSSBPD,CSCCSDC,HBCHPPP,CCCCCSB,CCSSSCC,HCTPHDB,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1Qti-ECEOPct-nNxhhFcTFkNT6s5vvm8F,Blank,4,DBSSCPD,SBSPTDC,SHTCPHH,BBBBBBB,HTBDPHD,PDBCBSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667502104385945611/tiger_release_final_20200116_165255.png?width=1202&height=677,Plus,"0,3",DBSTHPB,BBBBBBB,BBBBBBB,HDCTPCC,DBCSBHS,BSPBDHC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667121077377564715/667219894042886144/image0.png,Blank,"1,2,4,5",DBSTHPH,BCPCHDP,HCPHPPH,DBPCDPB,CTCBBPP,SHCCDSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f0a4582afa4c00f84a3db5caa74afe6f,Snake,"1,4",DBSTPDH,CCDHBTC,PBPTCCT,CHHCBHH,HPCBDCT,HTCBBTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667865590589030401/667884623195275274/tiger_release_final_20200118_010908.png,Blank,"2,5",DBSTSTP,CPTHPTC,DPDHBBB,THPBHDD,SPHCCCH,PBDBPTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://images-ext-1.discordapp.net/external/QR9xdCNFj33YqgPvrBUTpX3e1A_AX8WkjFMFagaELqs/https/i.gyazo.com/thumb/1200/b017aa01ecc0823a15b26335804ca2fc-png.jpg,Blank,"0,4",DBSTTTT,TPCPBTT,HPSHSBH,BBBBBBB,DDBTSHB,DSDDCCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/e047db3445d98cc8f1b565983484a5a4-png.jpg,Blank,"1,2,5",DBTBBCT,SPSCSCH,PTCDHTT,BBDTDPH,TDHTDPC,BPBSTTH,Verified,,Had to complete,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/e047db3445d98cc8f1b565983484a5a4-png.jpg,Blank,"1,2,5",DBTBBCT,SPSCSCH,PTCDHTT,BBDTDPH,TDHTDPC,BPBSTTH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
Destiny 2 Screenshot 2020.01.17 - 05.38.04.67.png,Blank,3,DBTBBHH,DHPHCTH,BBPHBPS,CSTPHCS,DBPPDBD,PDDPTBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/74a0a57efaff495eb7c7c743af35eea4,Blank,"0,3,4,5",DBTBDHT,PTSDBTC,TSPTCCC,BBDPSSS,DDBCDCH,HHDDTPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/566367164681158687/668156132010754125/unknown.png,Blank,"1,2,5",DBTBDTT,PDHBSSH,HSTSTDP,CCPSCCH,THDCHDD,THTTDTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://prnt.sc/qot4ot,Blank,"1,4",DBTBHPS,HBCCBDD,TSPTTSS,HTPBSBD,BSPCHPB,HDPSPPD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1RnCGQpog7KtkKrS3-ctkVR49YIvN5ZyG,Blank,0,DBTBPHC,CHTTSBP,SPTCCBS,HPPSSHP,PTTSCPC,SHSSCCP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1RnCGQpog7KtkKrS3-ctkVR49YIvN5ZyG,Blank,0,DBTBPHC,CHTTSBP,SPTCCBS,HPPSSHP,PTTSCPC,SHSSCCP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=16qX3Yi8xiEGeuQ7xrxIw84qroeEa9kWB,Blank,0,DBTBPHC,CHTTSBP,SPTCCBS,HPPSSHP,PTTSCPC,SHSSCCP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667145204385579009/668367319206068224/Emblem_Code_Hunter_5.jpg,Blank,"1,2,5",DBTCDHS,CDBBPHH,DDSPDSD,CCCBHBD,PBCDBBH,CCSHCBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667774704634953759/e369aff75a737436b6e76fc4bd11f094.png,Blank,"0,1,3",DBTDCTD,HHBHPHP,SCTPBBP,CSTHPSB,PDHPSBC,CDHPCPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/2LqLp8x.png,Blank,5,DBTDHCH,THBCTHH,HBHPTPB,CDSCDTB,CSTBDBS,DHDDDHB,Verified,,"Slightly rotated image, verified with top pillars orientation",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668150447457959957/20200118123819_1.jpg,Blank,"1,4,5",DBTDPCP,CHSTCST,PSSTCHC,SPPPHBH,PPCTPTH,DSBHPBS,Verified,,Had to complete,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668150447457959957/20200118123819_1.jpg,Blank,"1,4,5",DBTDPCP,CHSTCST,PSSTCHC,SPPPHBH,PPCTPTH,DSBHPBS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://pasteboard.co/IQsOYkG.jpg,Blank,4,DBTDSHS,SSSCDDH,TPBCCDC,PBDDCBP,DBSTDPB,BHCCSTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667869518235959302/9k.png,Blank,4,DBTDSHS,SSSCDDH,TPBCCDC,PBDDCBP,DBSTDPB,BHCCSTC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1ARQfE--N58SIjGgCjsQRRqEPEn0PMRC6,Blank,4,DBTHCCH,STDPPSP,BHDCSCP,SSBCBHD,HCTSCST,SDTBCTB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/Lvt4wOF.jpg,Blank,"1,2",DBTHCTP,DSPPCTS,HDHBBHD,CTPCTHC,PPHBCBB,HTPTPHT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/220840731911258112/666872392148189184/unknown.png?width=720&height=636,Blank,"1,4",DBTHHBB,CHDSPTP,SCHBSCB,SPHSSDB,PSTTPTP,SSCTHSP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/268213998158217218/667572068774051862/20200116202709_1.jpg?width=887&height=499,Blank,"1,2,5",DBTHSTS,CPBBDST,SSBHPSP,THPSBHC,CPSPDCD,SBDDBTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1TuAJTKvNvDj7XrcQY57AwpZL1Y3meQqs,Blank,0,DBTTSHD,PDHCSPH,HDSHTPC,BDSPHTD,STSHSSP,SPPCHCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/0e403370a8d611e5a2f919d739c4efa3,Blank,5,DCBBSTH,CDPDPDH,STBDSDC,PPDPCBP,DHHBBPC,CSTBHPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/1b64ccbb713e0555e0738e007666d6bf.png,Blank,1,DCBCBDD,CHHBDHH,SBHPHTT,PDBTBDT,CCBBHHH,HCPBSHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/OVQ0CTA.jpg,Blank,5,DCBDPDD,DPDPBCT,STPBHSP,CTTBDDH,DTHPDCS,SHDCPHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667525277781590029/036d645bdba7653979b13ad68db4b753.png,Blank,"2,5",DCBHDHS,DTPPHHD,DTPSHSC,BPHPBDH,DSSSCDD,BPTDBSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668184413816750090/20200118150030_1.jpg,Blank,"0,4,5",DCBSDSS,BBBBBBB,BBBBBBB,DPTSDPB,SBCPDHC,PPHSCSH,Verified,,Had to complete,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667003871155191821/corridors_4.jpg,Plus,"0,3",DCBTBHD,HBHSBCT,DPBHDHT,SBBSPBH,SSSBBCD,HTSSPHS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/305cc04e26899ae96000069a4b6d921f,Blank,"1,4",DCBTCTC,CTHSPSP,SBSDDSS,CBPSHCP,HDBTPPC,PBCHCCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667894362713227264/Destiny_2_Screenshot_2020.01.17_-_19.28.56.69.png,Blank,"1,2,4",DCBTHCC,BCPDPBB,HHSDHBH,BTCCBDD,PTTCDPT,TSDBSDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667344592080732181/Destiny_2_20200115203243.jpg,Plus,"1,2",DCBTHST,DDPCHSH,PBDDDPP,DDPBSHH,SSHSPCT,HPSPBBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/oJYmgcl.png,Blank,"0,5",DCCBBCT,BBSPTPB,SCCCPTC,CDDHCBC,TSSPBPP,TCHDBHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667886944763641866/Destiny_2_15_01_2020_09_59_31_p.png,Blank,"1,3",DCCBCSH,SHDSBSD,SBTPHPT,SHPPDHP,BCHHHDB,BHTHDPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1dKyxyISWKXGySax-I1eviKW7CcBgN_KF,Blank,"1,2",DCCBPHS,DHPHHDH,PBPBDPH,BDPDSBB,SDBHTHP,DDCHHHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/74494621fd3a94f57982b701e7b80e80-png.jpg,Blank,2,DCCCBCS,TPHDDPS,BPBPBBS,BSDTSBD,TSBHCDP,PDPDPCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668165179191853056/20200118134355_1.jpg,Blank,2,DCCCBCS,TPHDDPS,TPHDDPS,BPBPBS,BSDTSBD,PDPDPCS,Verified,,Had to complete,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,
https://i.imgur.com/WEbHCbG.png,Hexagon,5,DCCCDHC,TDCPHCB,TBPDHPC,CBSPBBT,CDTSBCD,HBPSSDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667908446896521216/dartwarlock10.png,Blank,"1,3",DCCDBCP,CDHDSHP,CTCHBCP,STTHHBS,TDTDSSP,HCSCDHS,Verified,,Double checked by Para,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/1c7bf3d15201fdef8df4af4e2efa2c7b,Blank,5,DCCDBPS,SDDPTCS,HCHBPHT,DDCSPPP,SPTPSDT,DDPSTPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667832603029798932/e79ce33bdfd91e1a199a338941c71dad.png,Blank,2,DCCDDHD,CTHBSPH,PPCPBHC,HTPHCHD,BTPSPTP,BDHHCBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667832603029798932/e79ce33bdfd91e1a199a338941c71dad.png,Blank,2,DCCDDHD,CTHBSPH,PPCPBHC,HTPHCHD,BTPSPTP,BDHHCBP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667849167728541706/667885746392137758/tiger_release_final_20200118_013355.png,Blank,4,DCCDPHB,HDSSSSS,SSTPBPP,TPHCHPP,PTCPCBT,CCPPBPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667863356350398514/tiger_release_final_20200117_225001.png,Blank,4,DCCDPHB,HDSSSSS,SSTPBPP,TPHCHPP,PTCPCBT,CCPPBPP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/374468920897175552/666870723024912384/Destiny_2_Screenshot_2020.01.14_-_21.05.54.09.png,Snake,2,DCCHHDC,BHBSDPB,CSTSTBS,PSHPDBH,PCHPBSP,HBDDHTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1Gmb3LGQuVZJmVzaeK4gux5OCT9HEWw8l,Blank,"1,2,5",DCCSHSP,THCPPCP,PPBPPHT,TTPPTBS,STPDCTS,SHHCPDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/6lEKtH0,Blank,"0,3",DCCTBHH,PPCHBDC,SHBDCDT,BDPDDBH,CPCTHPC,CPDCTPD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/353f7b97124eb322f5529871ce918637,Blank,5,DCCTSDD,PPBBBDS,BTCSCCS,TBSDTSP,BTHDDHS,CCCBBTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/ed49928a3df28f196605c73fcef49e95,Blank,"0,3,4",DCDBBSC,CDBPTPT,TPHTSHB,CDCTBBD,TCTTCDH,DTSTDSB,Verified,,Had to complete,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667803457167687710/tiger_release_final_20200117_134947.png,Blank,"1,4",DCDBPBS,SPHHDCC,TCPTSPD,STCBCSP,DDHHPBH,BHHSPBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/1MfVq9_gsP5odGOfrr3zgwfzBMI8CphfG/view?usp=sharing,Blank,"0,4",DCDBTBD,DPCDBSB,CDPDBBS,DDBPCSB,SSCBBPP,TPSBCBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667145204385579009/667233398086959114/IMG_20200115_222627.jpg?width=400&height=184,Blank,"1,4",DCDCBDP,PSTTPTP,BHSHDDD,TSSPBBC,CHPPTHP,TBHSDHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fa64a9a17f632cd384f0242208edb86d,Blank,"1,4",DCDCBPH,HBPTBCH,SSCDBTD,HBDSTTS,HSHCCPT,SPDTBPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/b415a60b1092b7629830c43c48524c92.png,Blank,3,DCDCCHT,DCBSCHP,PDBSTDT,CTHTHHB,DHPDTHP,TBDTSCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667507266664267777/image0.jpg,Blank,1,DCDHHDB,BDCBHSP,CHSTDCD,PHCHHSH,DSCPSHS,BDTSHPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667227023629877250/13.png,Clover,"1,3",DCDHHSH,BDCCBSS,HBCSSBH,HTSPSDC,TSBDBPT,HSDHHHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667760312488951808/d15419f9046375c36fcb64e5b93cea82.png,Diamond,"1,3,5",DCDHSPH,THPSHPH,HDCHHPB,PTPPCPS,SHDHTSP,TPBBSDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://ibb.co/vdxh8Jq,Blank,"4,5",DCDTCBS,PDDPSSH,PCCDBPB,HTDTCCT,HCCHDPD,CBHBCSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667516276154826752/unknown.png,Blank,"4,5",DCDTCSC,BPDDPTP,SCBBDHB,BHCSTTH,SCDCSST,CBHSTBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/ErVbvzu.jpg,Blank,2,DCDTDSP,HBPHBCB,BPSCHBP,CCTSHBT,PTSCDPS,BTCBDDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/w4JRTBX.jpg,Blank,2,DCDTDSP,HBPHBCB,BPSCHBP,CCTSHBT,PTSCDPS,BTCBDDC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://imgur.com/a/mK5BBtE,Blank,4,DCHBBDP,BCCDCHC,DSCPSCH,HHSSSHT,HBDBDHT,BSTDHDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/668146895767601172/tiger_release_final_20200118_172544.png,Blank,"0,3,5",DCHBBSS,BTTTBSH,THBHTHP,TTSDDSH,CDTDBTH,HCSSTSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/u2fLBLD.jpg,Blank,"2,3,4",DCHBCDP,DTHBBHT,PTHTDBS,DCSHBBB,BHDSDSC,CHPTCTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/fb51731c6aecfc6b532a212d95a8ca8c,Blank,"2,3,4",DCHBCDP,TDHBBHT,TPHTDBS,DCSHBBB,BHDHDCS,HCCTPTT,Verified,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,
https://imgur.com/prNiNHr,Blank,2,DCHCSCH,TPPDDHP,BTTSBTB,DBTDSHS,DBBTSDB,TTTTDCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/2c418366f18d04f18cce06fee3014eb4,Blank,"0,2",DCHCTCH,TBPCHHC,CBDPHDB,PTCTDHS,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667916970393468928/667921958012452864/Capture37.PNG,Blank,"4,5",DCHHCCP,BPSTSTS,SDPSCHD,SSTTBCC,CBHCTHD,HDHHBCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/68b236c50a3137f28fbb60b82491b096,Blank,"1,5",DCHHHCS,CBSBSDS,BSCCBDP,HBDTHTD,PTCPPSB,HHPCPDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667111167189057566/Destiny_2_Screenshot_2020.01.15_-_16.01.21.47.png,Blank,"2,3,5",DCHSTDB,BCHDHSB,HPSSTBS,CDTSHDH,CHBCTDH,CCSCDCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/6cacc04a7624b2dd5ad1b5287ca0efa1,Blank,"1,2",DCHSTPD,HCTSCST,PBHTTDT,BPHSHHP,BTHBTSH,TSSSSCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/8116e4bd4eba9986b5050c2d7010fc59,Plus,1,DCHSTPP,BPPPHHP,BHPDTST,CSTTPDB,DTTBCST,PBSCTCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/e08b7ad6ee7e0c278ee82f02cb50091f-png.jpg,Plus,1,DCHSTPP,BPPPHHP,BHPDTST,CSTTPDB,DTTBCST,PBSCTCS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666873697763590144/667522263758667786/Destiny_2_20200116171256.jpg,Blank,"1,2,5",DCHTPHB,BPBCDDD,PCCBDDD,CDSCPCB,SSSSTTB,PDDDSBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/KQNVRo4,Blank,"1,2,4,5",DCPCBSD,BSTDTSB,TSTTCTH,SBTPDTT,CTPSSBH,PSPSSDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/NSYppaj,Blank,"0,2,4",DCPCSBD,CTDSHHB,PBDBPTT,PPHDPHB,DHPDCSP,CPSHDDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f0ffb13b22e73ef0d25b40e62369f9ee,Blank,"1,3",DCPDCSP,HSSSSDB,BDDPTSC,DHSHTSC,PSTSPBC,BBPBPCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667865590589030401/667868162418671627/tiger_release_final_20200118_000114.png,Clover,"4,5",DCPHCHT,BBBBBBB,BBBBBBB,HCCPDTH,BHHSBDC,SBPBCPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/B8a6nlJ.jpg,Blank,5,DCPPDCT,PSHSCSD,PHHHPTP,BHSDSDH,HPCDPSD,CCCCBDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/P366zQR,Diamond,"1,4",DCPPDDP,PTCHDSD,DPPBPBH,DHPTCDP,BPSTHPH,HSHTSHS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667322169998573578/20200116114215_1.jpg,Blank,0,DCPSHCP,DTCSBBS,SBDCTBB,HSBPPBP,TCSPPHC,DPDBSBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/91b3b3660098a4f886cfac4cc09066c7,Blank,"1,3,5",DCPSHTH,PCTCCPS,PTSSBSS,CPBSPBB,BDBDHBD,CTSTHDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/258f528465cbae8ba25ec8d6174dd7da-jpg.jpg,Snake,"1,3,4",DCSBCHD,SBHBDBC,HSDTDPH,CHPDTPT,HBCCSBS,BHCSHBT,Verified,,Had to complete,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/258f528465cbae8ba25ec8d6174dd7da-jpg.jpg,Snake,"1,3,4",DCSBCHD,SBHBDBC,HSDTDPH,CHPDTPT,HBCCSBS,BHCSHBT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667777756435841025/667889318840369202/tiger_release_final_20200117_190013.png,Blank,"0,1,4",DCSBDDH,CPPPBDT,BPSHCDP,TDPBBPH,CSBDHHC,BHDBTDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/1fIb8eE5QXTfZfLpW-HaGjSQ6n-auK5wO/view?usp=sharing,Blank,"2,5",DCSDHCC,HTCPDSB,SBPSHDT,TPPBCDB,HSTDDPB,DTHTBCP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
http://prntscr.com/qoc8v7,Blank,"1,4",DCSDPPP,DDCHHSC,CPPPSSS,TPSCDTP,TSHPHSD,DHPPCDT,Verified,,,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,
https://gyazo.com/77a26354a1668b11972c2e165c9dfa6a,Blank,"1,4,5",DCSDSDP,CCPPDBB,PHTTDHC,BBSPTPB,DHBTTHC,BTPSDSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/fYwBM4I,Blank,"0,4",DCSHBBB,DBCSBHS,DBCBPHH,DHTBPPP,BPCBBHD,CCHTBHH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
